HeadwordID	Headword	HomonymNumberID	WordClassID	SenseNumberID	Definition	needs fixing
22951	rush	22	1	37	<i>Hypolaena lateriflora </i>	
22918	rush	22	1	37	<i>Juncus antarcticus </i>	
22942	rush	22	1	37	<i>Juncus bufonius</i>  water rush 	
22949	rush	22	1	37	<i>Juncus bufonius</i>, toad rush 	
22932	rush	22	1	37	<i>Juncus maritimus</i> var. <i>australiensis </i>	
22934	rush	22	1	37	<i>Juncus pauciflorus </i>	
22923	rush	22	1	37	<i>Juncus planifolius </i>	
22930	rush	22	1	37	<i>Leptocarpus simplex </i>	
22953	rush	22	1	37	<i>Leptocarpus simplex </i>	
22921	rush	22	1	37	<i>Leptocarpus simplex</i> 	
22952	rush	22	1	37	<I>Luzula campestris </I>	
22955	rush	22	1	37	<i>sharp rush</i> [s] <i>Juncus acutus</i> L.	
22928	rush	22	1	37	<i>Typha angustifolia</i> 	
22916	rush	22	1	25	<i>Typha angustifolia</i>, raupo	
16900	rush fern	1	1	1	<I>Schizea fistulosa </I>	
16901	rusty fern	1	1	1	<i>Sphaerocionum ferrugineum</i	
39724	sabretooth	1	1	1	the fish, <I>Evermanella indica </I>	
39734	sacrie	1	1	1	<i>Stilbocarpa polaris</i> [AND] 	
39812	salmon	11	1	25	<I> Emmelichthys</i>  sp. =ROCKFISH 	
39809	salmon	11	1	25	<I> Gonorynchus gonorynchus</i>  =sandfish 	
39831	saltbush	1	1	1	<I> Atriplex</i>  sp. 	
39846	samsonfish	1	1	1	<i>Naucratopsis hippos</i> (Gunther) 	
28127	sand convolvulus	1	1	1	<i>Calystegia Soldanella. </i>	
9963	sand daphne	1	1	1	<i>Pimelea arenaria</i>, an indigenous dune plant.	
11385	sand lark	1	1	1	<i> Anarhynchus frontalis </i> Quoy et Gaim. 	
39883	sandalwood	11	1	25	<i>Olearia Traversii</i>, ake ake	
4683	sandshoe	1	1	1	the (usually) white canvas, rubber-soled shoe used in tennis and other sports; ?usu. tennis shoe (prob. replaced by <i>sneaker </i>etc 	
40002	sarsaparilla	11	1	12	transf. use of <i>sarsaparilla</i> 	
11555	savage lancewood	1	1	1	<i> Pseudopanax ferox. </i>	
39918	save a match and buy a farm	1	9	1	a catchprase used as a caution against unnecessary waste; spec. waste of matches. -->ca1920 at least, and fairly general throughout NZ where buying a farm was one of the practicable rural dreams. <i>p.c. W.H. Oliver</i> `More likely to fit with NZ rural ambitions than with English': I.A. Gordon `Not heard in Britain'. 	
39956	scabweed	11	1	25	<i>Raoulia lutescens</i>	
34107	scabweed	11	1	12	any of the cushion plants, most of which are native to New Zealand. <i>Raoulia lutescens</i> 	
39959	scadgy	1	12	1	mean, contemptible; scungy NZ term prob. a coinage <I>scab + cadge(r) + -y cf scaler, scaly</I> 	
39972	scallop	11	1	12	a bivalve of the genus <i>Pecten</i>?	
16554	scaly gurnard	1	1	1	<i>Lepidotrigla brachyoptera. </i>	
20907	scarlet mistletoe	1	1	1	an endangered red-flowered native plant, known variously as  <i>Elytranthe colensoi </i> or <i> Peraxilla colensoi </i>.	
40045	scleranth	11	1	25	<i>Scleranthus biflorus</i> 	
40058	scoff	11	1	12	food, NZ use. probably picked up by soldiers passing through Capetown during WW1, and again during WW2; or from Sth African Division in the Western Desert as the spelling <i>skoff</i> might show.) 	
40112	scoria-koromiko 	1	1	1	<i>Veronica spathulata</i> 	
40101	Scotchman	11	1	1	<i>Aciphylla</i> spp., Spaniard, speargrass	
40216	screwpine	11	1	1	kiekie <i>Freycinetia banksii</i>	
40229	scrub hen	1	1	1	? <I>Porzana pusilla</I>	
20902	scrub mistletoe	1	1	1	<i>Ileostylus micranthus</i>	
20658	sea holly	1	1	70	<i>Eryngium</i> spp	
40291	sea opal	1	1	1	commercial name for polished paua-shell (<I>Haliotis spp</I>) used in ornaments and costume jewelry	
36375	sea primrose	11	1	1	<i>Samolus repens</i> var. <i>procumbens </i>	
40344	sea-blite	1	1	1	<i>Suaeda maritima </i>	
40356	sea-grass	1	1	1	<i>Zostera nana</i> 	
40295	sea-wrack	1	1	1	<i>Zostera nana </i>	
40438	Seccombe weed	1	1	1	<i>Bidens vulgata </i>	
40466	sedge	11	1	25	<I>Carex  trifida</i> 	
40486	sedge	11	1	25	<i>Carex appressa</i> 	
40467	sedge	11	1	25	<I>Carex comans</i> 	
40472	sedge	11	1	25	<i>Carex dissita var. monticola</i> 	
40465	sedge	11	1	25	<I>Carex dissita</i> 	
40479	sedge	11	1	25	<i>Carex litorosa </i>	
40471	sedge	11	1	25	<i>Carex longiculmis</i> 	
40478	sedge	11	1	25	<i>Carex lucida</i>	
40488	sedge	11	1	25	<i>Carex Oederi ;var;. cataractae </I>	
26507	sedge	11	1	25	<i>Carex pseudo-cyperus </i>var. <i>fasicularis. </i>	
40464	sedge	11	1	25	<I>Carex pumila </I>	
40474	sedge	11	1	25	<i>Carex pyrenaica</i> 	
40473	sedge	11	1	25	<i>Carex stellulata var. australis <i>	
40480	sedge	11	1	25	<i>Carex testacea</i> 	
40468	sedge	11	1	25	<i>Carex uncifolia</i> 	
40484	sedge	11	1	25	<i>Carex virgata </i>	
40481	sedge	11	1	25	<i>Carex virgata</i> 	
32172	sedge	11	1	25	<i>Mariscus ustulatus </i>	
40489	sedge	11	1	25	<i>Scirpus frondosus</i> 	
40544	selliera	11	1	25	<i>Selliera radicans </i>	
40569	serpent eel	1	1	1	<i>Ophichtys serpens</i>, Linn. 	
5098	shady	1	12	1	used of a hillside, face, land etc which does not get full sun; usually of a Southern aspect. Often almost in combination in, e.g. <I>shady country, shady face </I>	
40647	shag off	1	13	1	to go away (often as imperative: SHAG OFF!) (The NZ use probably on analogy of <i>fuck off</i> rather than from Eng. dialect) 	
40651	shake down	1	13	1	to borrow from (a person) with a connotation of<i> take a person down</i>. (cf LAMB DOWN) 	
40853	shark-bully	1	1	1	<i>Cheimarrichthys fosteri</i> Haast, the name of a fish in Canterbury 	
47212	sheep's burr	1	1	2	<i>Acaena agnipila</i>, a national surveillance pest plant with burred seedheads. 	
41076	shelter	1	1	1	an open outdoor building or ? separate `bach' for TB patients at a sanatorium (as distinct from wards). cf also recent NIGHT SHELTER ca1935 <I>The Shelters</I>, at Hanmer and Cashmere sanatori	
11795	shepherd's lily	1	1	1	<i> Ranunculus lyalli </i>; = mountain lily	
16905	shield fern 	1	1	1	<i> Polystichum</i> spp. [Transf. use of n. hemisphere shield-fern for <i>Aspidium</i> genus	
38767	shining broadleaf	1	1	1	<i>Griselinia lucida </i>	
41141	ship limejuice	1	1	1	this is probably a general term; I always heard of it and sold it as <i>ship's lime juice. </i>	
41202	shit street	1	1	1	in shit street: a NZ variant of <i>up shit creek (without a paddle)</i>, in great trouble, having one's back to the wall	
5152	shittim wood	1	1	1	<i>Nothopanax arboreum </i>	
28128	shore convolvulus	1	1	1	<I>Calystegia Soldanella. </I>	
26177	shore koromiko	1	1	1	<i>Hebe elliptica. </i>	
12053	shore lobelia	1	1	1	<i> Lobelia anceps </i> 	
3309	shout	11	13	12	v.i. often constr <I>for</I> (a person), to stand treat 	
41328	show	11	1	12	a look-in; an opportunity for displaying or exerting oneself, a chance, `opening' <i>phrase </i>: `to give sbdy a show; to have (or stand) a show, have no show.': 	
41315	sick	11	12	12	NZ colloquial usage follows US and earlier British usage in assigning a main sense of `ill, unwell, ailing' to this word, esp. in the phrase <i>be sick </i>; contrast modern British usage with main sense `vomit'. That is, NZ usage follows OED a. I 1. Suffering from illness of any kind; ill, unwell, ailing. Now chiefly literary and U.S. [9-19c]. rather than 2. Having an inclination to vomit, or being actually in the condition of vomiting [18-20c]. 	
41375	sida	1	1	1	<i>Sida </i> sp.	
41325	silene	1	1	1	<i>Silene gallica </i>	
37142	silver beech	1	1	1	<i>Nothofagus menziesii</i>, often popularly and locally called silver birch, a variety of native beech found mainly in rainy areas. 	
7505	silver dollar gum	1	1	1	<i>Eucalyptus cinerea</i>, a common ornamental tree in many modern suburbs. 	
16906	silver fern	1	1	1	 ponga, <i>Cyathea dealbata</i>, a tree fern with fronds that are white on the underside, recognised as one of New Zealand's national symbols. 	
32356	silver matipo	1	1	1	<i>Pittosporum tenuifolium</i> var. <i>variegata </i>	
35298	silver pine	1	1	1	manoao; <i>Dacrydium Colensoi</i> , Hook.; i.q. <i>Yellow Pine.</i>Toatoa P. - <i>Phyllocladus alpinus</i>, Hook.; Maori name, <i>Toatoa</i>. (mainly Westland) a timber tree related to the rimu. 	
35490	silver piripiri	1	1	1	<i>Acaena ascendens</i> 	
22694	silver roughy	1	1	1	<i>Hoplostethus mediterraneus</i> 	
16936	silver tree fern	1	1	1	<i>Cyathea dealbata</i>;  ponga.	
41447	silverback 	1	1	1	a small New Zealand orchid with purple flowers. <i> Corysanthes macrantha</i>(an orchid) 	
1948	silvereye	1	1	1	a small bird widespread throughout New Zealand, recognizable by the silver ring around its eye; also called waxeye, white-eye, blight-bird or blighty, tahou;  <i> Zosterops halmaturina </i> (silvereye is perhaps the commonest or most widely used modern name for this bird) 	
16192	silverfish	11	1	59	<i>Seriolella amplus</i>	
41569	skinner	19	12	1	(? an ellipsis of<i> a skinner</i>) = skinned 	
17743	skipjack	11	1	12	trevally (<i>Caranx georgianus</i>) 	
4330	skite	11	1	12	loud-mouthed exaggeration of one's own qualities; =bullshit. (? esp. earlier <i>cheap skite </i>: ? play on <i>cheapskate </i>) 	
41711	skitters	1	1	1	dysentery; diarrhoea (cf <i> the shits,</i> the <i> runs </i>, THE SKINNIESetc.); ? espec. in WWII and possibly in farming technical, of diarrhoea in animals	
3809	slab	11	1	12	a rough plank split from a log (perhaps still holding the general sense of <i> slab </i>); often split slab of wood;  outside cuts, or rough offcuts, of logs (in early days, often used for rough constructions, hence slab-house, slab-hut). 	
27807	slender cod	1	1	1	<i>Halargyreus johnsoni</i>, fam Moridae. Also called Johnson's cod. 	
22695	slender roughy	1	1	1	<i>Optivus elongatus</i>	
16937	slender tree fern	1	1	1	<i>Dicksonia squarrosa.</i> 	
41797	slime-fungi	1	1	1	<i>Myxomycetes </i>	
9241	slippery jack	1	1	1	the edible mushroom, <i>Suillus luteus</i>	
41623	slop-made	1	12	1	made (good-looking) only by dress (from <i>slops</i> `ill-fitting clothes': espec sailors') 	
41670	slush-bucket	1	1	1	slush-tin; occas used for the earlier more common pig-bucket, for the receptacle for household scraps, now generally known as <i>kitchen-tidy, scrap-bowl</i>, etc	
11127	small-flowered mistletoe	1	1	1	<i>Loranthus micranthus</i>	
26036	small-leaved kohuhu	1	1	1	<I>Pittosporum obcordatum</I> 	
26278	small-leaved kowhai	1	1	1	<i>Sophora microphylla. </i>	
33289	small-leaved myrtle	1	1	1	<i>Myrtus pedunculata</i> 	
41912	smart-fart	1	1	1	a know-all (espec if unsuccessful); a smart Alec; smarty; clever-clever person, smarty-pants; in oral use for a long time or extended in address : <i>smart fart who blew you </i> ca 1935 ? but replaced by <i>smart-arse. </i>	
4829	smelt	11	1	12	in New Zealand, a very small, usually silvery, freshwater fish, also called silvery; esp. <i>Retropinna richardsonii </i>, silvery,whitebait  	
41941	smoothhound	11	1	12	hound </i>also smoothhound dogfish, smoothhound shark =spotted gummy shark	
41979	smutwood	1	1	1	<i>Pennantia corymbosa </i>, =KAIKOMAKO (Andersen) 	
9394	snakefeather	1	1	1	the 3m-high South African ornamental plant, <i>Asparagus scandens </i>	
42037	snide	1	13	1	to ride a crooked or illegal race (? origin obscure: cf <i>slinter, schnein </i>) 	
42082	snotty-gob 	1	1	1	<i>Schefflera digitata </i>, =FIVE-FINGER, =PATETE [?cits] 2.<i> Nothopanax arboreum,</i> = FIVE-FINGER 	
30611	snow totara	1	1	1	a dwarf alpine variety of totara, <i> Podocarpus nivalis </i>	
42115	snow-tree	1	1	1	<I>Dracophyllum traversii </I>	
42180	snowberry	11	1	59	<i>Enargea parviflora</i>	
42181	snowberry	11	1	59	<i>Gaultheria antipoda </i>	
34328	snowberry	11	1	59	<i>Gaultheria macrostigma</i>	
42185	snowberry	11	1	59	<i>Gaultheria perplexa </i>	
42183	snowberry	11	1	59	<I>Gaultheria perplexa</I> 	
42162	snufflebuster	11	1	12	a spoilsport; a fraudulently pious, or overweeningly sanctimonious person. [usually attributed to the Hon. R. Semple, (as snivelling snufflebuster) but earlier used in N.Z. Truth 1905] -->(Perhaps journalistic coinage, or general slang from SNUFFLE + BUSTER (= fellow, `joker') with rhyming and other associations with <i>bluster</i>. 	
16938	soft tree fern	1	1	1	<i>Cyathea</i> (formerly <i>Hemitilia<i>) smithii.</i> 	
487	Solander's beech	1	1	1	<i>Nothofagus solandri.</I> 	
42106	soldier	11	1	12	mainly pl 1. the head(s) of the common plantain ? <i>Plantago lanceolata </i>from the children's game: 2. 	
42261	solid	18	12	1	reliable; stoic; faithful <i> to go solid with </i> nf P8: <i>went in solid</i> ungrammatical, but S.E.	
42265	sookie	11	1	12	often <i>sookie calf</I>, for one which is still suckling; occas. a dairy cow 	
42257	sorrel	11	1	25	<i>Oxalis corniculata </i>	
42255	sorrel	11	1	25	<i>Oxalis magellanica</i> 	
42277	sorrelwood	1	1	1	<i>Oxalis magellanica</i>	
42314	sour weed	11	1	12	<i>Oxalis</i> 	
25763	South Island brown kiwi 	1	1	1	<i>Apteryx australis australis</i> South Island brown kiwi (tokoeka) 	
28776	South Island crow	11	1	25	<i>C. cinerea. </i>	
24863	South island kaka	1	1	1	<i>Nestor meridionalis meridionalis </i>(Gmelin, 1788). 	
21474	South Island kiwi	1	1	1	<I>Apteryx australis</I>	
1140	southerly buster	11	1	1	? orig Canterbury, but general South Island and Cook Strait. see esp. buster, and see butt=ender; see also south-easter, souther, southern buster, sou'west buster, threeday sou'wester Acland's note and description (1933) applies (also CR. 68): A strong wind with rain, snow or sleet from a southerly direction. The ordinary man in the paddock in Canterbury recognises only three winds: <i> East </i> (from N.E.),<i> sou'wester </i> (from S.E., S. etc, S.W. etc), and nor'wester. <i> As a matter of fact a three-day so'wester usually only lasts two and a half. They are said to be less fierce than in the early days, just as the nor'wester is said to have been softened by the planting on the plains. It may be so in Christchurch </i>; but I cannot say I notice any difference up-country. The <i> nor'</i> wester <i> may come from any where between due north and due west. In such places as Hororata, where the wind can get at you between two gorges a distinction is made between a Waimakariri and a Rakaia nor' wester; but both are called nor' westers. </i>	
25199	southern Buller's albatross	1	1	1	<i>Thalassarche bulleri</i>, Buller's albatross	
34030	southern palm	1	1	1	<i>Rhopalostylis sapida</i> or nikau	
21680	southern rata	1	1	1	<i> M. umbellata </I> also called ironwood the South Island variety of this tree. See rata.  (formerly <i>M.lucida</i>), rata, ironwood  (distinct from <i> M. robusta</I>) 	
42364	Spam Medal	1	1	1	the 1939-45 Star (it `comes up with the rations', the canned meat called (trademark) <i>Spam</i>) 	
42451	spear-plant	1	1	1	occas. for speargrass n1 <i>Aciphylla</i> spp. 	
42479	speargrass	11	1	25	 <i>Aciphylla Monroi </i>	
3715	speargrass	11	1	12	<i>Aciphylla colensoi</i> Taramea; speargrass;  <i>Aciphylla squarrosa</i> Taramea speargrass; 	
24910	speargrass	11	1	25	<i>Aciphylla dissecta</i>	
42480	speargrass	11	1	25	<i>Aciphylla Traillii </i>	
42493	speedwell	11	1	25	<i>Veronica diosmaefolia </i> 	
16874	spiderwood	1	1	1	<i>Dracophyllum latifolium,</i>, neinei, =Himalaya honeysuckle 	
42536	spiderwort	11	1	25	<i> Leycesteria formosa </i> (R. Mason) 	
42545	spiky	1	1	1	spiny dogfish <i>Squalus acanthias </i> 	
42550	spin up	1	13	1	to spend recklessly; BLOW (perhaps racing slang, ?from <i>two-up </i>, cf. SPINNER-UP, SPINNER n, etc.) 	
42563	spinach	11	1	25	<i> Tetragonia trigyna </i> 	
42562	spinach	11	1	25	<i>Tetragonia expansa </i>, summer spinach (usu. as New Zealand spinach) 	
8206	spinach	11	1	25	<i>Tetragonia trigyna</i>, kokihi 	
29478	spindleberry	1	1	1	<i>Celastrus orbiculatus</i>	
35491	spineless piripiri 	1	1	1	<i>Acaena inermis </i>	
42572	spinner	22	1	1	the carbon skid on the end of tram-poles which makes the connection with the overhead electrified wire (Perhaps used earlier for the wheels which were replaced by carbon <i>skids.</i>) 	
17433	spiny flathead	1	1	1	<I>Hoplichthys</I> sp. = deepsea flathead	
24193	spisula	1	1	1	a surf clam, <i>Dosinia spisula</i>	
42607	spleenwort	11	1	25	<i>Asplenium adiantoides </i>	
42610	spleenwort	11	1	25	<i>Asplenium adiantoides</i> 	
42613	spleenwort	11	1	25	<i>Asplenium bulbiferum </i>	
42622	spleenwort	11	1	25	<i>Asplenium bulbiferum </i>	
42618	spleenwort	11	1	25	<i>Asplenium caudatum<</i> 	
42621	spleenwort	11	1	25	<i>Asplenium Colensoi</i>	
42614	spleenwort	11	1	25	<i>Asplenium flabellifolium </i>	
42608	spleenwort	11	1	25	<i>Asplenium flaccidum </i>	
42612	spleenwort	11	1	25	<i>Asplenium flaccidum</i> 	
42609	spleenwort	11	1	25	<i>Asplenium Hookerianum</i> 	
42611	spleenwort	11	1	25	<i>Asplenium Hookerianum</ik> CTN, 1908. <i>Asplenium trichomanes </I>	
42617	spleenwort	11	1	25	<i>Asplenium obtusatum </I.>	
25800	spleenwort	11	1	25	<i>Asplenium obtusatum</i>	
42615	spleenwort	11	1	25	<i>Asplenium Richardi </I> 	
42619	spleenwort	11	1	25	<i>Asplenium schleroprium</i>	
42616	spleenwort	11	1	25	<i>Asplenium trichomanes </i>	
42606	spleenwort	11	1	12	<i>Asplenium</i> 	
42651	spon	1	12	1	good, fine (perhaps related to <i>spon</i> `money', SPOND, from <i>spondulicks</i>) 	
42660	spoonbill	11	1	1	 in New Zealand, <i>Spatulata variegata </i>	
16555	spotted gurnard	1	1	1	<i>Pterygotrigla picta</i>	
31474	spotted Spanish mackerel	1	1	1	<i>Scomber omorus</i> 	
42753	spur-grass	1	1	1	<i>Aciphylla sp </i>. speargrass 	
28938	spurge	11	1	1	<i>Euphorbia glauca</i>	
32041	spurge	11	1	1	<I>Euphorbia glauca</i> 	
12708	spurge	11	1	25	<i>Euphorbia stricta</i>	
42765	spurgewort	1	1	1	<i>Euphorbia glauca </i>	
42776	spurrey	11	1	25	<i>Spergularia media<i> 	
42809	squatter	19	1	12	often renting from the Crown vast tracts of land for pasturage at an almost nominal sum. The term is still frequently, but incorrectly, used for a man rearing and running stock on freehold land.<i> Pastoralist </i> is now the more favoured term. 	
39788	St John's wort	11	1	25	<I>Hypericum japonicum</i>  	
42796	stag	1	1	1	anything useless (transf from OED, a castrated animal, boar, ram, etc: <i>stag</i> is still used in NZ for a one-testicled ram 	
11796	star lily	1	1	1	<i> Arthropodium candidum.</i> 	
23362	starwort	11	1	25	<I>Callitriche Muelleri </I>	
43050	sterile wood	1	1	1	<i>Coprosma foetidissima</i> 	
25764	Stewart Island brown kiwi 	1	1	1	<i>Apteryx australis lawryi</i> Stewart Island [brown] kiwi (tokoeka)	
43088	stick	11	1	1	the sense `a standing timber tree; a tree-trunk for timber' is usually confined to bushmens' usage in NZ; OED 6. 1748 : more fully <i>stick of timber;</i> EDD	
42218	stingaree	11	1	12	<i>Trygon thalassia</i>	
43199	stinking	11	12	1	very drunk (ca1930 at least, esp. <i> get stinking</I>)	
16920	stinking fern	1	1	1	<i>Pteris tremula </i>	
1967	stitchbird	1	1	1	aka hihi, <i>Notiomystis cincta</i>	
25779	straight-billed kiwi	1	1	1	any of the three species of flightless nocturnal birds of the New Zealand genus Apteryx (fam. <i>Apterygidae</i>)	
39842	sultana bird	1	1	1	pukeko, <I>Porphyrio melanotus</I>	
39860	summer spinach	1	1	1	<i>Tetragonia expansa </i>, = NZ SPINACH	
40303	sundew	11	1	25	<I>Drosera arcturi</I> 	
39998	sundew	11	1	25	<I>Drosera auriculata</I>	
40255	sundew	11	1	25	<I>Drosera auriculata</I> 	
40256	sundew	11	1	25	<I>Drosera binata</I> 	
40304	sundew	11	1	25	<I>Drosera binata</I> 	
40306	sundew	11	1	25	<I>Drosera binata</I> 	
40305	sundew	11	1	25	<I>Drosera spathulata</I> 	
40307	sundew	11	1	25	<I>Drosera stenopetala</I> 	
4122	supplejack	11	1	1	the plant <i>Rhipogonum scandens</i>	
16922	swamp fern	1	1	25	<i>Thelopteris confluens</i> (formerly <i>Dryopteris thelypteris</i>). 	
50644	swamp helmet orchid	1	1	1	a rare and endangered orchid, <i> Anzybas-carsei </i>, endemic to Waikato wetlands.	
32357	swamp matipo	1	1	1	<i>Suttonia Coxii </i>	
33232	swamp moss	1	1	1	<i>Sphagnum </i>	
43544	swamp musk	1	1	1	<i>Mazus novaezeelandiae</i>	
35303	swamp pine	1	1	1	<i>Podocarpus dacrydioides</i>, white pine, kahikatea	
10094	sword-grass	1	1	1	<i>Aciphylla Colensoi), Toumatakuru (Discaria Toumatou)</i>, and a great variety of the New Zealand brooms (<i>Carmichaelia</i>). 	
8225	tagaste	1	1	1	tree lucerne, <i>Chamaecytisus palmensis</i>	
28897	tai timu	1	1	1	with TAI PARI perhaps indicative of the change in time and place of Pakeha vernacular knowledge of Maori Williams 361 <I>Tai (i) ... Sea.: timu `ebb(ing)' </I>(he tai timu<I> `low water'); pari</I> `flowing (of the tide)'.  Both were intelligible to many English speakers up to at least the 1930s, and possibly the 1950s in the North Island, as witness the following joke first heard by me as a child in Havelock (South Island) possibly from an original King Country version; and first mentioned as early as 1845 by Walter Brodie in <i>The State of New Zealand </i>where it is attributed to Mr [?initial] Williams. 	
28907	taigook 	1	1	1	possibly <I>ta[a]huka</I> Williams 361 I>Ta[a]huka ... </I>A cloak resembling a <I>korowai</I>, but without <I>hukahuka</I>.: [fringes or thrums on a cape] 	
28943	taihoa	1	1	25	<i>Cassytha paniculata,</i> a Northland creeping plant parasitic on (or associated with) the tea-tree: a back-translation from WAIT-A-WHILE 	
29009	tainui	1	1	25	<i>Pomaderris elliptica </i>	
29012	tainui	1	1	25	<i>Pomaderris elliptica </i>	
29011	tainui	1	1	25	<i>Pomaderris phylicaefolia </i>	
29021	taipo	1	1	59	?from a rough temper, or ? a rough frightening exterior; or merely as a <i>bushman</i>, humorously from <i>taipo</i>, the tree weta. Possibly, however, <i>whero (i) or (ii), but not likely) </i>	
29017	taipo	1	1	59	usually from the primary Maori sense `devil; ghost' figuratively used, or transferred to `a fearsome person or thing' (e.g., a weta); thence in various weakened uses, as a nickname (possibly an `Old Nick' name) mainly for animals, in familiar address to (usually naughty) children pron [|taipou] spg occasionally <i>typo </i>	
404	taipo 	1	1	12	a) evil spirit; devil. b) in weakened use, of a naughty child: `you little taipo'. [probable Maori taipo goblin] Maori <i>taipo</i>, goblin 	
28965	takapu	1	1	1	gannet <i>Morus serrator, </i>	
29081	take down	1	13	12	to beat (not necessarily by cheating) ; in various uses deriving from an original sense <i>swindle </i>	
29088	takeke	1	1	12	garfish, <i>Reporhamphus ih</i>i or (? earlier) <i>Hemirhamphus intermedius, H.australis </I> half-beak, ihe, piper, taheke 	
29147	tangahangaha	1	1	1	<I>Pseudolabrus celidotus,</I> spotty, pakirikiri 	
16923	tangle fern	1	1	1	<i>Gleichenia dicarpa </i> (formerly <i>alpina, circinata</i>), having thin, spidery pinnae. 	
29238	tar-wood	1	1	1	monoao (<I>D. sublatum</I>, a shrub	
4543	taraire	1	1	1	a native tree, <i>Beilschmiedia tarairi</i>, used in fencing and in some farm buildings (common north of Auckland).	
4564	tarakihi	1	1	1	a fine-eating fish common in New Zealand waters, the jackass fish of southern Australia. <i>Dactylopagrus macropterus</i> (formerly <i>Chilodactylus</i>), a fine food fish 	
29284	tarakupenga	1	1	25	<I>Coprosma </I> spp.	
29283	tarakupenga	1	1	12	<I>Lycopodium</I>  sp.	
29285	taramea	1	1	1	speargrass (espec. <i>Aciphylla squarrosa</i>); also called spaniard, spear-grass, bayonet-grass the larger of two related varieties of spear-grass. [Maori] 	
73	Taranaki wool	1	1	1	the tree fungus <i>Auricularia polytricha</i> Hakeka; an old word for the edible jew's ear fungus collected for sale. [from its one-time commercial importance in a mainly dairy-farming area]  	
29282	Tararua dishmop	1	1	1	<i>Raoulia tenuicaulis</i> creeping mat plant, one of the scabweeds 	
29327	tarata	1	1	25	<i>Pittosporum tenuifolium </i>	
9183	tarata	1	1	12	a New Zealand tree<i> (Pittosporum eugenoides). </i>also called the lemonwood, mapau a small native tree with aromatic leaves and gum. [Maori] 	
3792	tauhou	1	1	1	[Maori, stranger: the bird arrived from Australia in the mid-19th century] <i>Zosterops lateralis</i>, silvereye, white-eye, wax-eye, blight bird 	
8265	taupata 	1	1	1	a shrub of the coprosma family often used as a hedge plant; <i>Coprosma repens</i>	
29421	tawa	1	1	1	a general name for various species  [Maori] <i>Beilschmiedia tawa</i>, a forest tree, its timber, and its fruit (tawa-berry) 	
29415	tawai	19	1	1	<i>Weinmannia</i> spp.	
29402	tawapou	1	1	12	<i>Sideroxylon costatum</i>	
29446	tawheowheo	1	1	25	<i>Quintinia acutifolia </i>	
29437	tchaik	1	1	1	 the Chatham Island taiko <i>Pterodroma magentae</I> 	
29436	tchakat Mai-hor-r	1	9	1	the form used frequently by Baucke for <i>Moriori</i>	
5153	teddywood	1	1	1	<I>Ixerbis brexioides</I>, tawari 	
29562	telescope fish	1	1	1	<I>Mendosoma lineatum</i> 	
29565	tell-pie-tit	1	1	1	used occasionally for the more usual but general English, <i>tell-tale-tit</i> (your tongue shall be split,/And every little puppydog shall have a little bit) 	
1315	tena koe	1	23	1	a common form of Maori greeting (to one person) various early spg the [a[a]] has given rise to the usual anglicisation [te|naakwe; to greet with <i>tena koe </i>, sometimes used as a greeting by Pakeha, becoming (with KIA ORA) more frequent from c1975-1980 after about 50-60 years of infrequent use.	
29636	terror	1	1	1	used for anything surprisingly distinctive or outstanding, either good or bad; a great one for, usu. humorous [thus different in sense or application from P8: something large or forbidding of its kind; something allegedly difficult to handle: contrast <i>Holy Terror</i> o<i>r Terror] </i>	
29642	tete	1	1	12	<i>Aythya novae seelandiae </I>	
29674	thelymitra	1	1	1	<i>Thelymitra longifolia </i>	
29672	thelymitra	1	1	1	as a common name from generic for native orchid varieties; <i>Thelymitra uniflora </i>	
11556	thick-leaved lancewood	1	1	1	<i> Pseudopanax crassifolium</i>	
30613	thin-barked totara 	1	1	1	<i>Podocarpus hallii </I> 	
29763	thingo	1	1	1	an obsessional notion; a `thing' (as in <i>have a thing about something/somebody</i>) 	
29742	thistle	1	1	25	<i>Sonchus grandifolius </i>	
29746	thistle	1	1	25	<i>Sonchus grandifolius </I>	
29745	thistle	1	1	25	<i>Sonchus littoralis </I>	
18009	thistle	1	1	25	milk thistle <i>Silybrun marianum </i>	
25839	thousand-leaved fern	1	1	1	<i>Hypolepis millefolium</i>	
29786	thousand-leaves	1	1	1	<i>Hypolepis millefolium </i>	
29787	thrash	1	13	12	to overwork (anything mechanical, espec. an engine or vehicle) excessively; to work or drive at an excessive pace hence, to overwork or overexploit soil, country, a trapping block, a fishery, etc.; to take more than a sustained yield espec. as a ppl aj <i>thrashed,</i> `overexploited; ruined, done in (mechanically)' 	
36212	Three Kings kawakawa 	1	1	1	<I>Macropiper melchior</I>	
29795	Three Kings milk tree	1	1	1	<i>Paratrophis Smithii </I>	
29802	three-square	1	1	1	<I>Scirpus americanus </I>	
29846	thrush	1	1	12	any of a family of songbirds, often brown; <I>Turnagara capensis</I>, piopio	
29865	thyme	1	1	1	<i>?Samolus</i> spp.	
29863	thyme	1	1	25	<i>Pimelea laevigata </i>	
29823	ti mi	1	1	1	?tainui <I>Pomaderris apetala </I>	
29919	ti pore	1	1	1	<I>Cordyline terminalis,</I> a cabbage tree 	
29937	ti-palm	1	1	1	ti, cabbage tree <i>Cordyline australis</i> 	
24230	tieke	1	1	1	the saddleback, <i>Philesturnus carunculatus</i>, 	
